12045,-0.37,2.24,-0.88
12055,-0.37,2.24,-0.88
12065,-0.37,2.24,-0.88
12075,-0.37,2.24,-0.88
12085,-0.41,2.24,-0.88
12095,-0.41,2.24,-0.88
12105,-0.41,2.24,-0.88
12115,-0.41,2.24,-0.90
12125,-0.41,2.24,-0.90
12135,-0.41,2.24,-0.90
12145,-0.41,2.24,-0.90
12155,-0.41,2.24,-0.90
12165,-0.41,2.24,-0.90
12175,-0.46,2.24,-0.90
12185,-0.46,2.24,-0.90
12195,-0.46,2.23,-0.90
12205,-0.46,2.23,-0.90
12215,-0.46,2.23,-0.92
12225,-0.46,2.23,-0.92
12235,-0.46,2.23,-0.92
12245,-0.46,2.23,-0.92
12255,-0.46,2.23,-0.92
12265,-0.51,2.23,-0.92
12275,-0.51,2.23,-0.92
12285,-0.51,2.23,-0.92
12295,-0.51,2.21,-0.92
12305,-0.51,2.21,-0.92
12315,-0.51,2.21,-0.92
12325,-0.51,2.21,-0.92
12335,-0.51,2.21,-0.92
12345,-0.51,2.21,-0.92
12355,-0.55,2.21,-0.92
12365,-0.55,2.21,-0.92
12375,-0.55,2.21,-0.92
12385,-0.55,2.21,-0.92
12395,-0.55,2.18,-0.92
12405,-0.55,2.18,-0.91
12415,-0.55,2.18,-0.91
12425,-0.55,2.18,-0.91
12435,-0.55,2.18,-0.91
12445,-0.55,2.18,-0.91
12455,-0.60,2.18,-0.91
12465,-0.60,2.18,-0.91
12475,-0.60,2.18,-0.91
12485,-0.60,2.18,-0.91
12495,-0.60,2.13,-0.91
12505,-0.60,2.13,-0.88
12515,-0.60,2.13,-0.88
12525,-0.60,2.13,-0.88
12535,-0.60,2.13,-0.88
12545,-0.65,2.13,-0.88
12555,-0.65,2.13,-0.88
12565,-0.65,2.13,-0.88
12575,-0.65,2.13,-0.88
12585,-0.65,2.13,-0.88
12595,-0.65,2.06,-0.88
12605,-0.65,2.06,-0.88
12615,-0.65,2.06,-0.88
12625,-0.65,2.06,-0.88
12635,-0.64,2.06,-0.88
12645,-0.64,2.06,-0.88
12655,-0.64,2.06,-0.88
12665,-0.64,2.06,-0.88
12675,-0.64,2.06,-0.88
12685,-0.64,2.06,-0.88
12695,-0.64,1.98,-0.88
12705,-0.64,1.98,-0.88
12715,-0.64,1.98,-0.88
12725,-0.58,1.98,-0.88
12735,-0.58,1.98,-0.88
12745,-0.58,1.98,-0.88
12755,-0.58,1.98,-0.88
12765,-0.58,1.98,-0.88
12775,-0.58,1.98,-0.88
12785,-0.58,1.88,-0.88
12795,-0.58,1.88,-0.84
12805,-0.58,1.88,-0.84
12815,-0.80,1.88,-0.84
12825,-0.80,1.88,-0.84
12835,-0.80,1.88,-0.84
12845,-0.80,1.88,-0.84
12855,-0.80,1.88,-0.84
12865,-0.80,1.88,-0.84
12875,-0.80,1.88,-0.84
12885,-0.80,1.75,-0.84
12895,-0.80,1.75,-0.84
12905,-0.80,1.75,-0.84
12915,-0.86,1.75,-0.84
12925,-0.86,1.75,-0.84
12935,-0.86,1.75,-0.84
12945,-0.86,1.75,-0.84
12955,-0.86,1.75,-0.84
12965,-0.86,1.75,-0.84
12975,-0.86,1.75,-0.84
12985,-0.86,1.54,-0.84
12995,-0.86,1.54,-0.84
13005,-0.89,1.54,-0.84
13015,-0.89,1.54,-0.84
13025,-0.89,1.54,-0.84
13035,-0.89,1.54,-0.84
13045,-0.89,1.54,-0.84
13055,-0.89,1.54,-0.84
13065,-0.89,1.54,-0.84
13075,-0.89,1.54,-0.84
13085,-0.89,1.23,-0.84
13095,-0.87,1.23,-0.84
13105,-0.87,1.23,-0.84
13115,-0.87,1.23,-0.84
13125,-0.87,1.23,-0.84
13135,-0.87,1.23,-0.84
13145,-0.87,1.23,-0.84
13155,-0.87,1.23,-0.84
13165,-0.87,1.23,-0.84
13175,-0.87,1.23,-0.68
13185,-0.90,1.23,-0.68
13195,-0.90,1.23,-0.68
13205,-0.90,1.23,-0.68
13215,-0.90,1.23,-0.68
13225,-0.90,1.23,-0.68
13235,-0.90,1.23,-0.68
13245,-0.90,1.23,-0.68
13255,-0.90,1.23,-0.68
13265,-0.90,1.23,-0.68
13275,-0.90,1.23,-0.48
13285,-0.90,1.23,-0.48
13295,-0.90,1.23,-0.48
13305,-0.90,1.23,-0.48
13315,-0.90,1.23,-0.48
13325,-0.90,1.23,-0.48
13335,-0.90,1.23,-0.48
13345,-0.90,1.23,-0.48
13355,-0.90,1.23,-0.48
13365,-0.90,1.23,-0.48
13375,-0.92,1.23,-0.48
13385,-0.92,0.91,-0.48
13395,-0.92,0.91,-0.48
13405,-0.92,0.91,-0.48
13415,-0.92,0.91,-0.48
13425,-0.92,0.91,-0.48
13435,-0.92,0.91,-0.48
13445,-0.92,0.91,-0.48
13455,-0.92,0.91,-0.48
13465,-0.95,0.91,-0.48
13475,-0.95,0.91,-0.48
13485,-0.95,0.49,-0.48
13495,-0.95,0.49,-0.48
13505,-0.95,0.49,-0.48
13515,-0.95,0.49,-0.48
13525,-0.95,0.49,-0.48
13535,-0.95,0.49,-0.48
13545,-0.95,0.49,-0.48
13555,-0.95,0.49,-0.48
13565,-0.95,0.49,-0.00
13575,-0.95,0.49,-0.00
13585,-0.95,0.07,-0.00
